L0Bar,L0Y,mu_Strength,sigma_uc_Strength,sigma_cal_Strength,mu_Toughness,sigma_uc_Toughness,sigma_cal_Toughness,p_Bar_dominant,p_Balanced,p_Y_dominant,p_Expanded,type,type_name,feasible
1.7600000000000007,1.0,70.04606008943813,1.629675205851468,2.3626784312117532,13.18703695686519,1.513417307320487,1.9395483785373975,0.5707071992883068,0.03601638469590356,0.21042952360668615,0.18284689240910343,1,Bar-dominant,True
1.7800000000000007,1.0,69.63488454385185,1.5812146978665143,2.3323988535179025,12.814648822758695,1.5212320627301512,1.9439297454430977,0.5703382198713437,0.03742700045678558,0.21195119885688993,0.18028358081498083,1,Bar-dominant,True
1.8000000000000007,1.0,69.27905853372873,1.562818444199477,2.320904322912491,12.486441846131727,1.543231426007963,1.9562637568304133,0.5700831873592077,0.038913793377165336,0.21352885610970007,0.17747416315392686,1,Bar-dominant,True
1.8200000000000007,1.0,68.96438233770864,1.572807641323787,2.3271458726403367,12.203000198847937,1.5857939977956141,1.980126594971361,0.5698719953177882,0.040472136092394265,0.21513935933082295,0.1745165092589946,1,Bar-dominant,True
1.8400000000000007,1.0,68.67709694519037,1.5977059801659854,2.3427031009230905,11.967516210461161,1.635089973686853,2.0077645370478305,0.5696391664350935,0.0420970935050665,0.2167603632154333,0.17150337684440675,1,Bar-dominant,True
1.8600000000000008,1.0,68.40800204454902,1.6249764883368143,2.3597425316935188,11.780616151077938,1.671640239834341,2.028256557347673,0.56930489329601,0.0437819552025182,0.21836308171816404,0.1685500697833078,1,Bar-dominant,True
1.8800000000000008,1.0,68.15503596704134,1.6556280123501346,2.3788945224874336,11.63602215462295,1.690743308551347,2.038966752188897,0.5687485010387167,0.04551581529838127,0.21990177519788848,0.16583390846501359,1,Bar-dominant,True
1.9000000000000008,1.0,67.9203203018534,1.698795623149515,2.4058669393977876,11.522328935623575,1.701537312907746,2.045018444274951,0.5677809676238049,0.047280531255927856,0.22130235992849692,0.16363614119177033,1,Bar-dominant,True
1.9200000000000008,1.0,67.70537087657405,1.7603132939666941,2.44430502373714,11.428464225212505,1.712605377836079,2.051223789272335,0.5661295002419243,0.04904809764603902,0.2224551993206152,0.16236720279142144,1,Bar-dominant,True
1.9400000000000008,1.0,67.50966044307334,1.840546580114186,2.494437185420014,11.347022687038704,1.7261516455974564,2.0588185463893725,0.5634567335616896,0.05078069197444,0.22322125700463735,0.16254131745923303,1,Bar-dominant,True
1.9600000000000009,1.0,67.33165505526999,1.9370954607518005,2.554763819499637,11.274238626093496,1.7410067572659595,2.0671471109103265,0.5594397975176264,0.05243659211449237,0.22346246985036414,0.16466114051751707,1,Bar-dominant,True
1.9800000000000009,1.0,67.169755885624,2.046631252645725,2.623205064934772,11.208583590538073,1.7558769056878532,2.075484105833797,0.5539069026064984,0.05398334479177462,0.2230968075611234,0.16901294504060352,1,Bar-dominant,True
2.000000000000001,1.0,67.02254723278688,2.1656684295166846,2.6975830604489737,11.149492033614901,1.770243144239246,2.083538582122413,0.5469643513214923,0.05541313821340931,0.22215222412340177,0.17547028634169656,1,Bar-dominant,True
1.0,1.02,19.268618215717204,10.761973739430882,8.068812239318154,17.986665063892872,4.978952104967081,3.8825112323951902,0.09891890286260005,0.1331186042010016,0.1669780393165097,0.6009844536198886,4,Expanded,False
1.02,1.02,19.074740683423055,10.417459033491271,7.853549126343536,18.06349632216979,4.875704941282864,3.824625389222922,0.09990449977867978,0.10707773334614565,0.16936704152912468,0.6236507253460499,4,Expanded,False
1.04,1.02,18.918548105527826,9.765940733737395,7.446460967414454,18.146134717601136,4.65068875239709,3.6984693636598247,0.10161092174517504,0.08780148562826849,0.17189354639897053,0.638694046227586,4,Expanded,False
1.06,1.02,18.775573356120322,8.809375869935188,6.848770573378564,18.2462310101266,4.309575792221337,3.5072233224886205,0.1045948782024407,0.07388855947743701,0.17489385376633265,0.6466227085537897,4,Expanded,False
1.08,1.02,18.65737913940395,7.635984407453868,6.115600422447924,18.36416351658344,3.889426594595555,3.2716653691766484,0.10964327633357968,0.06390301635345774,0.17863638483429103,0.6478173224786715,4,Expanded,False
1.1,1.02,18.60775798102177,6.40826354949785,5.348483637036136,18.491039580340555,3.4505367955376594,3.0256004394331373,0.11815267169201307,0.05674402291029466,0.18345402160495974,0.6416492837927326,4,Expanded,False
1.12,1.02,18.677865157994344,5.260079004768942,4.631063523739102,18.620275561191793,3.0370721711901862,2.7937902129027474,0.13296983375268606,0.05169415959378543,0.1899023445522312,0.6254336621012974,4,Expanded,False
1.1400000000000001,1.02,18.90098007014475,4.2237502276577,3.9835342462363608,18.759596069107623,2.655768773195743,2.5800112778719795,0.16040757213761833,0.048322546664824446,0.19877570911417217,0.5924941720833851,4,Expanded,False
1.1600000000000001,1.02,19.291097786147102,3.2773849823592505,3.392216879512277,18.93289872476228,2.2950952398520665,2.3777985405673956,0.21477580459189086,0.04616469299139337,0.21006765269246308,0.5289918497242527,4,Expanded,False
1.1800000000000002,1.02,19.859105104158278,2.4456383162072437,2.872516636023902,19.174632099783757,1.9493253033735876,2.1839415511599665,0.3215577885272981,0.04380077992792389,0.21821133752046393,0.4164300940243141,4,Expanded,False
1.2000000000000002,1.02,20.63335228813332,1.9319761555788912,2.5515651242080035,19.52273741271093,1.629716927345252,2.0047521219190383,0.4794628287991253,0.039104155111453855,0.21137087755029085,0.27006213853913,1,Bar-dominant,True
1.2200000000000002,1.02,21.68351779700228,2.1860984700733876,2.710348362053267,20.01085920718877,1.375246637112296,1.8620825629035567,0.6043797319099302,0.03438095706527889,0.20000550324253352,0.1612338077822574,1,Bar-dominant,True
1.2400000000000002,1.02,23.15833064081425,3.297153777932027,3.404569015433873,20.656176157122797,1.2637922326020128,1.7995953046571875,0.6630776850166497,0.03189649360940206,0.19820415932136337,0.10682166205258489,1,Bar-dominant,True
1.2600000000000002,1.02,25.365352315001168,4.945289175133479,4.434373404299157,21.43681749362813,1.3686713647432476,1.8583961160164169,0.6870450834596875,0.030405429548536013,0.20039913699936088,0.08215034999241558,1,Bar-dominant,True
1.2800000000000002,1.02,28.93194541288002,6.787271794508746,5.585299346953592,22.257548765974995,1.663900763208275,2.0239173957259347,0.6960532491545169,0.029210296160465127,0.2028227605443484,0.07191369414066955,1,Bar-dominant,True
1.3000000000000003,1.02,34.87690152652119,8.519776453717528,6.667820179169345,22.93243871249537,2.100682673096283,2.2688005308558346,0.6979841898620913,0.028171250498016224,0.20473216707056624,0.0691123925693262,1,Bar-dominant,True
1.3200000000000003,1.02,43.876468171311394,9.427643021736365,7.235082418568712,23.230164031341403,2.570740250251969,2.5323397722474104,0.6961065555535596,0.027266739300087866,0.2060931820735536,0.07053352307279893,1,Bar-dominant,True
1.3400000000000003,1.02,54.863250521743886,9.118366962388098,7.0418374680454665,23.077437265053355,2.7975238905424167,2.6594867249331013,0.6919137044082082,0.026491049993395095,0.20697411495498497,0.07462113064341173,1,Bar-dominant,True
1.3600000000000003,1.02,64.82636840862789,8.259192015935664,6.504999213031843,22.903151036269218,2.755551527501336,2.6359547891600617,0.6861749994649486,0.02583895397240884,0.2074447737549073,0.08054127280773528,1,Bar-dominant,True
1.3800000000000003,1.02,71.9410712292354,6.98829920818261,5.710907299573931,23.01835396755756,2.3590326917990825,2.4136452716946466,0.6793511495742689,0.02530480423852777,0.2075684012144988,0.08777564497270451,1,Bar-dominant,True
1.4000000000000004,1.02,76.25091655118791,6.185695181515971,5.209416250606896,23.310293528309405,1.8392714931214327,2.1222395404369285,0.6717677926624613,0.024883270818448353,0.2074060099599858,0.09594292655910454,1,Bar-dominant,True
1.4200000000000004,1.02,78.42604799625062,5.976354176437763,5.078613716928495,23.594705702138988,1.7775275867775449,2.0876226274687726,0.6636892676994226,0.0245698368973555,0.20701944917946674,0.10472144622375514,1,Bar-dominant,True
1.4400000000000004,1.02,79.19914776198304,6.0107115353442415,5.1000812244232,23.846430802545807,1.9354762239553394,2.176177021746481,0.6553477966367115,0.024360945617037822,0.20647177564374083,0.11381948210250986,1,Bar-dominant,True
